workerid,trial_number,filler,prime_type,prime_strength,trial_type,prime_target,within_between,category,p1-correct,p1-response,p2-correct,p2-response,t-correct,t-response,strong_response_bool
8,70,"""false""",six,weak,four,four six,between,"""six_weak_four""",0,"""left""",1,"""right""",0,"""right""",1
8,71,"""false""",six,strong,six,six six,within,"""six_strong_six""",1,"""right""",1,"""right""",1,"""right""",1
8,72,"""false""",four,weak,some,four some,between,"""four_weak_some""",0,"""left""",1,"""right""",0,"""right""",1
9,7,"""false""",four,strong,six,four six,between,"""four_strong_six""",0,"""left""",0,"""left""",1,"""left""",0
9,8,"""false""",four,weak,some,four some,between,"""four_weak_some""",0,"""left""",0,"""left""",0,"""left""",0
9,9,"""true""",four,weak,four,four four,within,"""four_weak_four""",1,"""right""",0,"""left""",0,"""left""",0
9,10,"""false""",four,weak,some,four some,between,"""four_weak_some""",0,"""left""",0,"""left""",0,"""left""",0
9,11,"""false""",six,strong,some,six some,between,"""six_strong_some""",0,"""left""",1,"""right""",1,"""left""",0
9,12,"""false""",six,weak,some,six some,between,"""six_weak_some""",1,"""right""",1,"""right""",0,"""left""",0
9,13,"""true""",four,weak,four,four four,within,"""four_weak_four""",0,"""left""",0,"""left""",0,"""left""",0
9,14,"""false""",some,weak,four,four some,between,"""some_weak_four""",0,"""left""",1,"""right""",0,"""left""",0
9,15,"""false""",six,weak,six,six six,within,"""six_weak_six""",1,"""right""",0,"""left""",0,"""left""",0
9,16,"""false""",some,strong,some,some some,within,"""some_strong_some""",0,"""right""",1,"""left""",1,"""left""",0
9,17,"""false""",six,strong,four,four six,between,"""six_strong_four""",0,"""left""",1,"""right""",1,"""left""",0
9,18,"""false""",six,strong,four,four six,between,"""six_strong_four""",1,"""right""",0,"""left""",1,"""left""",0
9,19,"""false""",some,strong,some,some some,within,"""some_strong_some""",0,"""right""",0,"""right""",1,"""left""",0
9,20,"""false""",four,strong,some,four some,between,"""four_strong_some""",1,"""right""",1,"""right""",1,"""left""",0
9,21,"""false""",some,strong,some,some some,within,"""some_strong_some""",0,"""right""",0,"""right""",1,"""left""",0
9,22,"""false""",some,strong,four,four some,between,"""some_strong_four""",1,"""left""",0,"""right""",1,"""left""",0
9,23,"""false""",four,weak,four,four four,within,"""four_weak_four""",1,"""right""",1,"""right""",0,"""left""",0
9,24,"""false""",six,strong,some,six some,between,"""six_strong_some""",0,"""left""",0,"""left""",1,"""left""",0
9,25,"""true""",six,strong,six,six six,within,"""six_strong_six""",0,"""left""",0,"""left""",1,"""left""",0
9,26,"""false""",six,weak,six,six six,within,"""six_weak_six""",1,"""right""",0,"""left""",0,"""left""",0
9,27,"""false""",six,weak,four,four six,between,"""six_weak_four""",0,"""left""",0,"""left""",0,"""left""",0
9,28,"""false""",some,weak,six,six some,between,"""some_weak_six""",0,"""left""",1,"""right""",0,"""left""",0
9,29,"""false""",four,weak,four,four four,within,"""four_weak_four""",1,"""right""",0,"""left""",0,"""left""",0
9,30,"""false""",four,weak,six,four six,between,"""four_weak_six""",0,"""left""",1,"""right""",0,"""left""",0
9,31,"""false""",some,strong,four,four some,between,"""some_strong_four""",1,"""left""",0,"""right""",1,"""left""",0
9,32,"""true""",six,weak,six,six six,within,"""six_weak_six""",0,"""left""",1,"""right""",0,"""left""",0
9,33,"""false""",four,strong,six,four six,between,"""four_strong_six""",0,"""left""",0,"""left""",1,"""left""",0
9,34,"""false""",six,weak,some,six some,between,"""six_weak_some""",0,"""left""",0,"""left""",0,"""left""",0
9,35,"""false""",some,weak,four,four some,between,"""some_weak_four""",0,"""left""",0,"""left""",0,"""left""",0
9,36,"""true""",some,weak,some,some some,within,"""some_weak_some""",0,"""left""",1,"""right""",0,"""left""",0
9,37,"""false""",four,weak,six,four six,between,"""four_weak_six""",1,"""right""",1,"""right""",0,"""left""",0
9,38,"""false""",some,strong,six,six some,between,"""some_strong_six""",1,"""left""",1,"""left""",1,"""left""",0
9,39,"""true""",some,strong,some,some some,within,"""some_strong_some""",1,"""left""",1,"""left""",1,"""left""",0
9,40,"""false""",four,weak,four,four four,within,"""four_weak_four""",0,"""left""",0,"""left""",0,"""left""",0
9,41,"""false""",some,weak,four,four some,between,"""some_weak_four""",0,"""left""",0,"""left""",0,"""left""",0
9,42,"""false""",six,weak,some,six some,between,"""six_weak_some""",0,"""left""",1,"""right""",0,"""left""",0
9,43,"""false""",six,weak,four,four six,between,"""six_weak_four""",1,"""right""",1,"""right""",0,"""left""",0
9,44,"""false""",four,strong,four,four four,within,"""four_strong_four""",1,"""left""",0,"""left""",1,"""left""",0
9,45,"""false""",some,weak,some,some some,within,"""some_weak_some""",0,"""left""",0,"""left""",0,"""left""",0
9,46,"""false""",six,strong,six,six six,within,"""six_strong_six""",0,"""left""",0,"""left""",1,"""left""",0
9,47,"""false""",some,strong,six,six some,between,"""some_strong_six""",1,"""left""",0,"""right""",1,"""left""",0
9,48,"""false""",some,weak,some,some some,within,"""some_weak_some""",0,"""left""",0,"""left""",0,"""left""",0
9,49,"""false""",four,weak,some,four some,between,"""four_weak_some""",1,"""right""",0,"""left""",0,"""left""",0
9,50,"""false""",six,strong,six,six six,within,"""six_strong_six""",0,"""left""",1,"""right""",1,"""left""",0
9,51,"""false""",some,strong,six,six some,between,"""some_strong_six""",0,"""right""",0,"""right""",1,"""left""",0
9,52,"""false""",some,weak,six,six some,between,"""some_weak_six""",0,"""left""",1,"""right""",0,"""left""",0
9,53,"""true""",four,strong,four,four four,within,"""four_strong_four""",1,"""right""",1,"""right""",1,"""left""",0
9,54,"""false""",six,strong,six,six six,within,"""six_strong_six""",1,"""right""",1,"""right""",1,"""left""",0
9,55,"""false""",four,strong,some,four some,between,"""four_strong_some""",0,"""left""",1,"""right""",1,"""left""",0
9,56,"""false""",six,weak,six,six six,within,"""six_weak_six""",1,"""right""",1,"""right""",0,"""left""",0
9,57,"""false""",six,strong,some,six some,between,"""six_strong_some""",0,"""left""",1,"""left""",1,"""left""",0
9,58,"""false""",four,strong,four,four four,within,"""four_strong_four""",1,"""right""",0,"""left""",1,"""left""",0
9,59,"""false""",four,strong,some,four some,between,"""four_strong_some""",0,"""left""",0,"""left""",1,"""left""",0
9,60,"""false""",four,weak,six,four six,between,"""four_weak_six""",0,"""left""",0,"""left""",0,"""left""",0
9,61,"""true""",some,strong,some,some some,within,"""some_strong_some""",1,"""left""",0,"""right""",1,"""left""",0
9,62,"""true""",four,strong,four,four four,within,"""four_strong_four""",0,"""left""",1,"""right""",1,"""left""",0
9,63,"""false""",some,strong,four,four some,between,"""some_strong_four""",0,"""right""",0,"""right""",1,"""left""",0
9,64,"""false""",some,weak,some,some some,within,"""some_weak_some""",0,"""left""",0,"""left""",0,"""left""",0
9,65,"""true""",six,weak,six,six six,within,"""six_weak_six""",0,"""left""",0,"""left""",0,"""left""",0
9,66,"""false""",six,weak,four,four six,between,"""six_weak_four""",0,"""left""",0,"""left""",0,"""left""",0
9,67,"""false""",some,weak,six,six some,between,"""some_weak_six""",0,"""left""",1,"""right""",0,"""left""",0
9,68,"""true""",some,weak,some,some some,within,"""some_weak_some""",1,"""right""",1,"""right""",0,"""left""",0
9,69,"""false""",four,strong,six,four six,between,"""four_strong_six""",1,"""right""",1,"""right""",1,"""left""",0
9,70,"""true""",six,strong,six,six six,within,"""six_strong_six""",0,"""left""",0,"""left""",1,"""left""",0
9,71,"""false""",six,strong,four,four six,between,"""six_strong_four""",1,"""right""",0,"""left""",1,"""left""",0
9,72,"""false""",four,strong,four,four four,within,"""four_strong_four""",0,"""left""",1,"""right""",1,"""left""",0
10,7,"""false""",six,weak,some,six some,between,"""six_weak_some""",0,"""left""",0,"""left""",0,"""right""",1
10,8,"""true""",six,strong,six,six six,within,"""six_strong_six""",1,"""right""",1,"""right""",1,"""right""",1
10,9,"""false""",four,strong,four,four four,within,"""four_strong_four""",0,"""left""",0,"""left""",1,"""right""",1
10,10,"""false""",some,strong,some,some some,within,"""some_strong_some""",1,"""right""",0,"""left""",1,"""right""",1
10,11,"""false""",four,strong,six,four six,between,"""four_strong_six""",1,"""right""",1,"""right""",1,"""right""",1
10,12,"""false""",some,weak,some,some some,within,"""some_weak_some""",1,"""right""",0,"""left""",0,"""right""",1
10,13,"""false""",six,strong,six,six six,within,"""six_strong_six""",0,"""left""",1,"""right""",1,"""right""",1
10,14,"""false""",four,weak,four,four four,within,"""four_weak_four""",0,"""left""",1,"""right""",0,"""right""",1
10,15,"""true""",six,weak,six,six six,within,"""six_weak_six""",1,"""right""",0,"""left""",0,"""right""",1
10,16,"""false""",six,strong,some,six some,between,"""six_strong_some""",0,"""left""",0,"""left""",1,"""right""",1
10,17,"""false""",six,weak,four,four six,between,"""six_weak_four""",1,"""right""",0,"""left""",0,"""right""",1
10,18,"""false""",some,strong,six,six some,between,"""some_strong_six""",1,"""right""",0,"""left""",1,"""right""",1
10,19,"""false""",some,weak,four,four some,between,"""some_weak_four""",0,"""left""",0,"""left""",0,"""right""",1
10,20,"""false""",some,weak,four,four some,between,"""some_weak_four""",1,"""right""",0,"""left""",0,"""right""",1
10,21,"""false""",some,weak,four,four some,between,"""some_weak_four""",0,"""left""",0,"""left""",0,"""right""",1
10,22,"""false""",six,weak,four,four six,between,"""six_weak_four""",0,"""left""",0,"""left""",0,"""right""",1
10,23,"""false""",four,weak,six,four six,between,"""four_weak_six""",0,"""left""",0,"""left""",0,"""right""",1
10,24,"""false""",six,strong,six,six six,within,"""six_strong_six""",0,"""left""",1,"""right""",1,"""right""",1
10,25,"""true""",some,weak,some,some some,within,"""some_weak_some""",0,"""left""",1,"""right""",0,"""left""",0
10,26,"""false""",some,strong,some,some some,within,"""some_strong_some""",1,"""right""",1,"""right""",1,"""right""",1
10,27,"""true""",four,strong,four,four four,within,"""four_strong_four""",1,"""right""",1,"""right""",1,"""right""",1
10,28,"""false""",some,strong,four,four some,between,"""some_strong_four""",1,"""right""",1,"""right""",1,"""right""",1
10,29,"""false""",six,strong,six,six six,within,"""six_strong_six""",1,"""right""",0,"""left""",1,"""right""",1
10,30,"""false""",some,strong,six,six some,between,"""some_strong_six""",1,"""right""",0,"""left""",1,"""right""",1
10,31,"""false""",some,weak,six,six some,between,"""some_weak_six""",1,"""right""",0,"""left""",0,"""right""",1
10,32,"""false""",four,strong,six,four six,between,"""four_strong_six""",1,"""right""",0,"""left""",1,"""right""",1
10,33,"""false""",six,strong,some,six some,between,"""six_strong_some""",1,"""right""",1,"""right""",1,"""right""",1
10,34,"""true""",some,strong,some,some some,within,"""some_strong_some""",1,"""right""",1,"""right""",1,"""right""",1
10,35,"""false""",four,strong,some,four some,between,"""four_strong_some""",1,"""right""",0,"""left""",1,"""right""",1
10,36,"""false""",four,weak,six,four six,between,"""four_weak_six""",0,"""left""",0,"""left""",0,"""right""",1
10,37,"""false""",four,strong,some,four some,between,"""four_strong_some""",0,"""left""",0,"""left""",1,"""right""",1
10,38,"""true""",some,strong,some,some some,within,"""some_strong_some""",0,"""left""",1,"""right""",1,"""right""",1
10,39,"""false""",some,weak,six,six some,between,"""some_weak_six""",1,"""right""",1,"""right""",0,"""right""",1
10,40,"""false""",four,weak,some,four some,between,"""four_weak_some""",1,"""right""",1,"""right""",0,"""right""",1
10,41,"""false""",four,strong,some,four some,between,"""four_strong_some""",0,"""left""",1,"""right""",1,"""right""",1
10,42,"""false""",six,strong,four,four six,between,"""six_strong_four""",0,"""left""",0,"""left""",1,"""right""",1
10,43,"""false""",four,strong,six,four six,between,"""four_strong_six""",0,"""left""",0,"""left""",1,"""right""",1
10,44,"""false""",some,strong,six,six some,between,"""some_strong_six""",1,"""right""",0,"""left""",1,"""right""",1
10,45,"""false""",four,strong,four,four four,within,"""four_strong_four""",1,"""right""",0,"""left""",1,"""right""",1
10,46,"""true""",six,strong,six,six six,within,"""six_strong_six""",1,"""right""",0,"""left""",1,"""right""",1
10,47,"""false""",some,weak,some,some some,within,"""some_weak_some""",0,"""left""",0,"""left""",0,"""right""",1
10,48,"""false""",six,weak,some,six some,between,"""six_weak_some""",1,"""right""",1,"""right""",0,"""right""",1
10,49,"""false""",four,weak,six,four six,between,"""four_weak_six""",0,"""left""",1,"""right""",0,"""right""",1
10,50,"""false""",six,weak,six,six six,within,"""six_weak_six""",0,"""left""",1,"""right""",0,"""right""",1
10,51,"""false""",four,weak,four,four four,within,"""four_weak_four""",1,"""right""",0,"""left""",0,"""right""",1
10,52,"""false""",six,weak,six,six six,within,"""six_weak_six""",1,"""right""",0,"""left""",0,"""right""",1
10,53,"""false""",six,weak,six,six six,within,"""six_weak_six""",0,"""left""",0,"""left""",0,"""right""",1
10,54,"""false""",six,strong,some,six some,between,"""six_strong_some""",0,"""left""",1,"""right""",1,"""right""",1
10,55,"""false""",some,strong,four,four some,between,"""some_strong_four""",1,"""right""",0,"""left""",1,"""right""",1
10,56,"""true""",four,weak,four,four four,within,"""four_weak_four""",0,"""left""",1,"""right""",0,"""right""",1
10,57,"""false""",four,weak,some,four some,between,"""four_weak_some""",1,"""right""",0,"""left""",0,"""right""",1
10,58,"""true""",four,strong,four,four four,within,"""four_strong_four""",0,"""right""",0,"""left""",1,"""right""",1
10,59,"""false""",four,weak,four,four four,within,"""four_weak_four""",0,"""left""",0,"""left""",0,"""right""",1
10,60,"""false""",six,weak,some,six some,between,"""six_weak_some""",0,"""left""",1,"""right""",0,"""right""",1
10,61,"""true""",some,weak,some,some some,within,"""some_weak_some""",0,"""left""",1,"""right""",0,"""right""",1
10,62,"""false""",six,weak,four,four six,between,"""six_weak_four""",0,"""left""",0,"""left""",0,"""right""",1
10,63,"""false""",four,strong,four,four four,within,"""four_strong_four""",0,"""left""",0,"""left""",1,"""right""",1
10,64,"""false""",six,strong,four,four six,between,"""six_strong_four""",0,"""left""",0,"""left""",1,"""right""",1
10,65,"""false""",some,strong,some,some some,within,"""some_strong_some""",1,"""right""",0,"""left""",1,"""right""",1
10,66,"""false""",six,strong,four,four six,between,"""six_strong_four""",0,"""left""",1,"""right""",1,"""right""",1
10,67,"""false""",some,weak,some,some some,within,"""some_weak_some""",1,"""right""",0,"""left""",0,"""right""",1
10,68,"""true""",four,weak,four,four four,within,"""four_weak_four""",1,"""right""",0,"""left""",0,"""right""",1
10,69,"""false""",four,weak,some,four some,between,"""four_weak_some""",0,"""left""",1,"""right""",0,"""right""",1
10,70,"""true""",six,weak,six,six six,within,"""six_weak_six""",0,"""left""",0,"""left""",0,"""right""",1
10,71,"""false""",some,weak,six,six some,between,"""some_weak_six""",1,"""right""",1,"""right""",0,"""right""",1
10,72,"""false""",some,strong,four,four some,between,"""some_strong_four""",0,"""left""",0,"""left""",1,"""right""",1
11,7,"""false""",four,strong,some,four some,between,"""four_strong_some""",0,"""left""",1,"""right""",1,"""right""",1
11,8,"""false""",six,weak,six,six six,within,"""six_weak_six""",0,"""left""",0,"""left""",0,"""right""",1
11,9,"""false""",four,weak,six,four six,between,"""four_weak_six""",0,"""left""",0,"""left""",0,"""left""",0
11,10,"""false""",some,strong,some,some some,within,"""some_strong_some""",0,"""left""",0,"""left""",1,"""right""",1
11,11,"""false""",some,weak,six,six some,between,"""some_weak_six""",1,"""right""",0,"""left""",0,"""left""",0
11,12,"""false""",six,weak,four,four six,between,"""six_weak_four""",0,"""left""",0,"""left""",0,"""right""",1
11,13,"""false""",four,weak,six,four six,between,"""four_weak_six""",1,"""right""",0,"""left""",0,"""right""",1
11,14,"""false""",four,weak,four,four four,within,"""four_weak_four""",0,"""left""",0,"""left""",0,"""left""",0
11,15,"""false""",six,strong,six,six six,within,"""six_strong_six""",0,"""left""",0,"""left""",1,"""right""",1
11,16,"""false""",six,weak,four,four six,between,"""six_weak_four""",0,"""left""",0,"""left""",0,"""right""",1
11,17,"""true""",six,weak,six,six six,within,"""six_weak_six""",1,"""right""",1,"""right""",0,"""right""",1
11,18,"""false""",some,weak,some,some some,within,"""some_weak_some""",0,"""left""",0,"""left""",0,"""left""",0
11,19,"""false""",four,weak,four,four four,within,"""four_weak_four""",0,"""left""",1,"""right""",0,"""right""",1
11,20,"""false""",four,weak,some,four some,between,"""four_weak_some""",1,"""right""",1,"""right""",0,"""left""",0
11,21,"""false""",six,weak,some,six some,between,"""six_weak_some""",1,"""right""",0,"""left""",0,"""right""",1
11,22,"""true""",six,strong,six,six six,within,"""six_strong_six""",1,"""right""",0,"""left""",1,"""right""",1
11,23,"""false""",some,strong,six,six some,between,"""some_strong_six""",0,"""left""",0,"""left""",1,"""right""",1
11,24,"""true""",six,strong,six,six six,within,"""six_strong_six""",1,"""right""",1,"""right""",1,"""right""",1
11,25,"""false""",four,strong,four,four four,within,"""four_strong_four""",1,"""right""",1,"""right""",1,"""left""",0
11,26,"""false""",some,weak,six,six some,between,"""some_weak_six""",0,"""left""",0,"""left""",0,"""right""",1
11,27,"""false""",some,strong,six,six some,between,"""some_strong_six""",1,"""right""",0,"""left""",1,"""right""",1
11,28,"""true""",four,weak,four,four four,within,"""four_weak_four""",0,"""left""",0,"""left""",0,"""right""",1
11,29,"""false""",six,weak,six,six six,within,"""six_weak_six""",0,"""left""",0,"""left""",0,"""right""",1
11,30,"""true""",some,strong,some,some some,within,"""some_strong_some""",1,"""right""",0,"""left""",1,"""left""",0
11,31,"""false""",six,strong,four,four six,between,"""six_strong_four""",1,"""right""",0,"""left""",1,"""right""",1
11,32,"""false""",four,weak,four,four four,within,"""four_weak_four""",1,"""right""",0,"""left""",0,"""left""",0
11,33,"""false""",some,strong,some,some some,within,"""some_strong_some""",1,"""right""",1,"""right""",1,"""right""",1
11,34,"""false""",some,strong,six,six some,between,"""some_strong_six""",1,"""right""",1,"""right""",1,"""right""",1
11,35,"""false""",some,strong,four,four some,between,"""some_strong_four""",0,"""left""",1,"""right""",1,"""right""",1
11,36,"""false""",some,strong,four,four some,between,"""some_strong_four""",0,"""left""",1,"""right""",1,"""right""",1
11,37,"""false""",some,weak,four,four some,between,"""some_weak_four""",0,"""left""",1,"""right""",0,"""left""",0
11,38,"""false""",four,strong,six,four six,between,"""four_strong_six""",0,"""left""",1,"""right""",1,"""left""",0
11,39,"""false""",six,weak,some,six some,between,"""six_weak_some""",0,"""left""",0,"""left""",0,"""right""",1
11,40,"""false""",six,strong,six,six six,within,"""six_strong_six""",0,"""left""",0,"""left""",1,"""right""",1
11,41,"""false""",six,strong,four,four six,between,"""six_strong_four""",1,"""right""",1,"""right""",1,"""right""",1
11,42,"""true""",six,weak,six,six six,within,"""six_weak_six""",0,"""left""",1,"""right""",0,"""right""",1
11,43,"""false""",four,weak,some,four some,between,"""four_weak_some""",0,"""left""",1,"""right""",0,"""right""",1
11,44,"""true""",some,weak,some,some some,within,"""some_weak_some""",0,"""left""",0,"""left""",0,"""right""",1
11,45,"""false""",six,strong,some,six some,between,"""six_strong_some""",1,"""right""",0,"""left""",1,"""right""",1
11,46,"""false""",six,weak,four,four six,between,"""six_weak_four""",0,"""left""",0,"""left""",0,"""right""",1
11,47,"""false""",six,strong,some,six some,between,"""six_strong_some""",1,"""right""",0,"""left""",1,"""right""",1
11,48,"""false""",some,weak,some,some some,within,"""some_weak_some""",0,"""left""",1,"""right""",0,"""right""",1
11,49,"""false""",six,strong,four,four six,between,"""six_strong_four""",1,"""right""",0,"""left""",1,"""right""",1
11,50,"""false""",four,strong,four,four four,within,"""four_strong_four""",0,"""left""",0,"""left""",1,"""right""",1
11,51,"""false""",some,strong,four,four some,between,"""some_strong_four""",1,"""right""",0,"""left""",1,"""right""",1
11,52,"""true""",four,weak,four,four four,within,"""four_weak_four""",1,"""right""",0,"""left""",0,"""right""",1
11,53,"""false""",six,strong,six,six six,within,"""six_strong_six""",1,"""right""",0,"""left""",1,"""right""",1
11,54,"""false""",six,strong,some,six some,between,"""six_strong_some""",0,"""left""",0,"""left""",1,"""right""",1
11,55,"""false""",four,strong,some,four some,between,"""four_strong_some""",0,"""left""",1,"""right""",1,"""right""",1
11,56,"""true""",four,strong,four,four four,within,"""four_strong_four""",0,"""left""",0,"""left""",1,"""right""",1
11,57,"""false""",six,weak,some,six some,between,"""six_weak_some""",1,"""right""",1,"""right""",0,"""right""",1
11,58,"""false""",some,weak,four,four some,between,"""some_weak_four""",0,"""left""",0,"""left""",0,"""right""",1
11,59,"""false""",four,strong,some,four some,between,"""four_strong_some""",0,"""left""",0,"""left""",1,"""right""",1
11,60,"""false""",four,strong,four,four four,within,"""four_strong_four""",0,"""left""",0,"""left""",1,"""right""",1
11,61,"""false""",some,weak,six,six some,between,"""some_weak_six""",0,"""left""",0,"""left""",0,"""right""",1
11,62,"""false""",some,weak,four,four some,between,"""some_weak_four""",0,"""left""",1,"""right""",0,"""right""",1
11,63,"""true""",some,strong,some,some some,within,"""some_strong_some""",0,"""left""",0,"""left""",1,"""right""",1
11,64,"""true""",some,weak,some,some some,within,"""some_weak_some""",1,"""right""",0,"""left""",0,"""right""",1
11,65,"""false""",some,strong,some,some some,within,"""some_strong_some""",1,"""right""",1,"""right""",1,"""right""",1
11,66,"""true""",four,strong,four,four four,within,"""four_strong_four""",1,"""right""",0,"""left""",1,"""right""",1
11,67,"""false""",some,weak,some,some some,within,"""some_weak_some""",1,"""right""",0,"""left""",0,"""right""",1
11,68,"""false""",four,strong,six,four six,between,"""four_strong_six""",1,"""right""",1,"""right""",1,"""right""",1
11,69,"""false""",four,weak,some,four some,between,"""four_weak_some""",0,"""left""",1,"""right""",0,"""right""",1
11,70,"""false""",four,strong,six,four six,between,"""four_strong_six""",0,"""left""",0,"""left""",1,"""right""",1
11,71,"""false""",six,weak,six,six six,within,"""six_weak_six""",0,"""left""",1,"""right""",0,"""right""",1
11,72,"""false""",four,weak,six,four six,between,"""four_weak_six""",1,"""right""",1,"""right""",0,"""right""",1
12,7,"""false""",four,weak,six,four six,between,"""four_weak_six""",0,"""left""",0,"""left""",0,"""right""",1
12,8,"""false""",some,weak,six,six some,between,"""some_weak_six""",0,"""left""",1,"""right""",0,"""left""",0
12,9,"""true""",six,strong,six,six six,within,"""six_strong_six""",0,"""left""",0,"""left""",1,"""right""",1
12,10,"""false""",some,weak,some,some some,within,"""some_weak_some""",0,"""left""",0,"""left""",0,"""left""",0
12,11,"""false""",four,weak,some,four some,between,"""four_weak_some""",0,"""left""",1,"""right""",0,"""left""",0
12,12,"""false""",six,weak,some,six some,between,"""six_weak_some""",1,"""right""",0,"""left""",0,"""left""",0
12,13,"""false""",some,weak,six,six some,between,"""some_weak_six""",0,"""left""",0,"""left""",0,"""right""",1
12,14,"""false""",four,strong,six,four six,between,"""four_strong_six""",0,"""right""",0,"""left""",1,"""right""",1
12,15,"""false""",some,weak,some,some some,within,"""some_weak_some""",1,"""right""",1,"""right""",0,"""left""",0
12,16,"""true""",some,strong,some,some some,within,"""some_strong_some""",0,"""left""",0,"""left""",1,"""left""",0
12,17,"""false""",some,strong,some,some some,within,"""some_strong_some""",0,"""left""",1,"""right""",1,"""left""",0
12,18,"""false""",four,strong,some,four some,between,"""four_strong_some""",1,"""right""",1,"""right""",1,"""right""",1
12,19,"""false""",some,strong,some,some some,within,"""some_strong_some""",1,"""right""",0,"""left""",1,"""right""",1
12,20,"""false""",six,strong,six,six six,within,"""six_strong_six""",1,"""right""",1,"""right""",1,"""right""",1
12,21,"""false""",six,strong,some,six some,between,"""six_strong_some""",0,"""left""",1,"""right""",1,"""right""",1
12,22,"""true""",four,weak,four,four four,within,"""four_weak_four""",0,"""left""",1,"""right""",0,"""right""",1
12,23,"""true""",four,strong,four,four four,within,"""four_strong_four""",1,"""right""",1,"""right""",1,"""right""",1
12,24,"""false""",four,strong,some,four some,between,"""four_strong_some""",0,"""left""",1,"""right""",1,"""right""",1
12,25,"""false""",some,weak,four,four some,between,"""some_weak_four""",1,"""right""",1,"""right""",0,"""right""",1
12,26,"""false""",four,strong,six,four six,between,"""four_strong_six""",1,"""right""",0,"""left""",1,"""right""",1
12,27,"""false""",four,weak,some,four some,between,"""four_weak_some""",1,"""right""",1,"""right""",0,"""right""",1
12,28,"""false""",six,weak,four,four six,between,"""six_weak_four""",0,"""left""",1,"""right""",0,"""right""",1
12,29,"""false""",six,weak,some,six some,between,"""six_weak_some""",0,"""left""",1,"""right""",0,"""right""",1
12,30,"""false""",some,strong,six,six some,between,"""some_strong_six""",1,"""right""",1,"""right""",1,"""right""",1
12,31,"""false""",four,weak,four,four four,within,"""four_weak_four""",0,"""left""",1,"""right""",0,"""right""",1
12,32,"""false""",some,weak,some,some some,within,"""some_weak_some""",1,"""right""",1,"""right""",0,"""right""",1
12,33,"""false""",some,weak,four,four some,between,"""some_weak_four""",1,"""right""",0,"""left""",0,"""right""",1
12,34,"""false""",four,strong,some,four some,between,"""four_strong_some""",1,"""right""",0,"""left""",1,"""right""",1
12,35,"""true""",four,strong,four,four four,within,"""four_strong_four""",1,"""right""",0,"""left""",1,"""right""",1
12,36,"""true""",some,weak,some,some some,within,"""some_weak_some""",0,"""left""",0,"""left""",0,"""right""",1
12,37,"""false""",four,weak,four,four four,within,"""four_weak_four""",1,"""right""",0,"""left""",0,"""right""",1
12,38,"""false""",six,weak,some,six some,between,"""six_weak_some""",0,"""left""",0,"""left""",0,"""right""",1
12,39,"""false""",six,strong,four,four six,between,"""six_strong_four""",1,"""right""",0,"""left""",1,"""right""",1
12,40,"""false""",six,weak,six,six six,within,"""six_weak_six""",1,"""right""",1,"""right""",0,"""right""",1
12,41,"""false""",four,weak,six,four six,between,"""four_weak_six""",0,"""left""",1,"""right""",0,"""right""",1
12,42,"""false""",some,strong,six,six some,between,"""some_strong_six""",1,"""right""",1,"""right""",1,"""right""",1
12,43,"""false""",some,strong,four,four some,between,"""some_strong_four""",0,"""left""",1,"""right""",1,"""right""",1
12,44,"""false""",four,weak,six,four six,between,"""four_weak_six""",0,"""left""",1,"""right""",0,"""right""",1
12,45,"""true""",six,weak,six,six six,within,"""six_weak_six""",1,"""right""",0,"""left""",0,"""right""",1
12,46,"""true""",six,weak,six,six six,within,"""six_weak_six""",0,"""left""",1,"""right""",0,"""right""",1
12,47,"""false""",four,strong,four,four four,within,"""four_strong_four""",1,"""right""",0,"""left""",1,"""right""",1
12,48,"""false""",six,strong,six,six six,within,"""six_strong_six""",1,"""right""",0,"""left""",1,"""right""",1
12,49,"""false""",six,strong,four,four six,between,"""six_strong_four""",1,"""right""",1,"""right""",1,"""right""",1
12,50,"""false""",six,strong,some,six some,between,"""six_strong_some""",1,"""right""",1,"""right""",1,"""right""",1
12,51,"""true""",some,weak,some,some some,within,"""some_weak_some""",0,"""left""",1,"""right""",0,"""right""",1
12,52,"""false""",six,weak,four,four six,between,"""six_weak_four""",1,"""right""",1,"""right""",0,"""right""",1
12,53,"""false""",some,strong,six,six some,between,"""some_strong_six""",1,"""right""",0,"""left""",1,"""right""",1
12,54,"""false""",four,strong,four,four four,within,"""four_strong_four""",0,"""left""",1,"""right""",1,"""right""",1
12,55,"""false""",some,strong,four,four some,between,"""some_strong_four""",1,"""right""",0,"""left""",1,"""right""",1
12,56,"""true""",four,weak,four,four four,within,"""four_weak_four""",1,"""right""",0,"""left""",0,"""right""",1
12,57,"""true""",some,strong,some,some some,within,"""some_strong_some""",0,"""left""",1,"""right""",1,"""right""",1
12,58,"""false""",four,weak,some,four some,between,"""four_weak_some""",0,"""left""",0,"""left""",0,"""right""",1
12,59,"""false""",four,strong,six,four six,between,"""four_strong_six""",0,"""left""",1,"""right""",1,"""right""",1
12,60,"""false""",six,strong,some,six some,between,"""six_strong_some""",1,"""right""",1,"""right""",1,"""right""",1
12,61,"""false""",six,strong,four,four six,between,"""six_strong_four""",1,"""right""",0,"""left""",1,"""right""",1
12,62,"""false""",six,weak,six,six six,within,"""six_weak_six""",1,"""right""",1,"""right""",0,"""right""",1
